Modelo 1,Modelo 2,Modelo 3,Modelo 4
-3126027.12413022,-2828634.75646161,-3077569.27507563,-3077177.29987765
-3125744.87402011,-2828629.09123243,-3077630.79522403,-3077609.56847077
-3126380.48036797,-2828635.53775251,-3078366.62709113,-3077445.47082753
-3125840.67029752,-2828626.24510988,-3077648.04797931,-3078105.4568623
-3125629.5550493,-2828639.78839605,-3076906.81949731,-3077347.02368317
-3126278.2960737,-2828626.21266023,-3077263.79330826,-3077669.66750764
-3126026.67613257,-2828617.7492538,-3078204.92843259,-3078481.86834955
-3125656.35482331,-2828634.2577182,-3077872.73697966,-3078010.09816743
-3125446.19645063,-2828626.94705883,-3078549.94997367,-3078504.06146191
-3124910.15417289,-2828620.2223798,-3077747.65925238,-3078139.44060148
-3125114.23122414,-2828629.36394428,-3077935.76354889,-3078352.97891773
-3125084.67054893,-2828633.02114875,-3077016.23340221,-3077199.73406361
-3125453.85628559,-2828623.06984109,-3077790.91121959,-3077677.79812228
-3125307.69312167,-2828617.20828782,-3078027.8013895,-3077381.86607169
-3125671.97721621,-2828619.1672228,-3077762.36897909,-3077145.41670445
-3125741.97333006,-2828627.43000124,-3078233.90464084,-3077838.54085579
-3126280.84481366,-2828629.19860813,-3077584.68905087,-3077400.19908425
-3124701.87806442,-2828625.3986239,-3077662.39951239,-3078370.69848143
-3125747.563412,-2828623.83246453,-3077649.32259957,-3077631.43281854
-3124943.68091483,-2828626.12268121,-3077621.12915668,-3077422.9262441
-3125063.11074991,-2828623.42563331,-3077293.54197271,-3078196.54189998
-3125279.62825695,-2828637.35738687,-3078055.90938885,-3077418.73443928
-3125657.25815096,-2828623.46466109,-3077545.29682111,-3077714.09192125
-3125379.12593754,-2828633.20500417,-3078172.70475781,-3077704.09589829
-3125477.90553803,-2828640.90053574,-3077939.55356953,-3076848.74721529
-3125566.93023755,-2828626.75783442,-3077034.72215176,-3078299.62373909
-3124885.98714097,-2828624.87313577,-3077421.25709383,-3078803.45913011
-3126145.90691532,-2828624.06545631,-3078163.91464809,-3077678.16387775
-3125232.54816815,-2828630.973809,-3078190.98590961,-3077886.14149497
-3125039.56529465,-2828622.93776247,-3077163.44561111,-3077762.16863502
-3125160.90907441,-2828624.82933017,-3078462.2577489,-3077176.32056597
-3125465.51127779,-2828631.6305942,-3078408.45091245,-3077681.56354244
-3125237.31946129,-2828629.20912981,-3077640.0168476,-3077994.65623495
-3125791.00679662,-2828627.02681826,-3077533.85080891,-3077295.08408865
-3125544.144929,-2828629.3631814,-3078158.61818295,-3078144.36672401
-3125035.64863032,-2828624.20902163,-3077358.66063652,-3077189.69108125
-3125697.66231941,-2828624.32089154,-3077302.87748041,-3077618.00260697
-3125060.68458943,-2828622.26796554,-3077879.19168508,-3077595.99089254
-3125342.28059792,-2828620.20858848,-3076757.10070877,-3077977.31943031
-3125551.97307409,-2828628.13100498,-3077841.12574673,-3078670.43745564
-3124914.29324369,-2828638.94333682,-3077525.74325433,-3077972.81412254
-3124987.23311809,-2828634.57407169,-3077821.43095712,-3078603.58977123
-3125533.78086342,-2828631.48978011,-3078952.91062423,-3078114.65279265
-3125279.13164708,-2828629.59889567,-3078244.32528193,-3077974.20430175
-3125806.14706888,-2828628.28155638,-3077458.54364563,-3077723.7188356
-3126108.16317731,-2828638.40373255,-3078300.53226537,-3078723.18792813
-3124918.00864075,-2828624.59599392,-3078312.03258121,-3078868.10466895
-3124398.68047267,-2828624.77855232,-3078496.5147425,-3078139.00021982
-3125909.34800245,-2828627.95158884,-3077229.03054385,-3078081.14025936
-3125869.04445279,-2828620.13274327,-3078155.31286645,-3077271.86297651
-3125105.85515511,-2828639.11600681,-3078254.98015856,-3077375.0630436
-3125440.94214057,-2828632.21934914,-3078147.54393511,-3077158.05157036
-3125164.43674747,-2828620.57185057,-3077344.2107383,-3077843.65848032
-3125515.30817768,-2828619.27347355,-3077732.74486989,-3077705.80648944
-3125962.44569554,-2828618.82366652,-3077821.66139308,-3076972.85979749
-3125315.51825559,-2828629.02013731,-3077352.60950196,-3077495.86336722
-3124964.38205468,-2828621.86385985,-3077291.69477931,-3077219.7073513
-3126022.3784099,-2828628.44098754,-3077664.95016994,-3077731.90933116
-3125082.67493709,-2828623.57073754,-3078036.02287177,-3078274.61247619
-3125598.05254033,-2828626.01406024,-3078218.20508443,-3077819.60799016
-3125447.39668797,-2828629.11628725,-3077288.73671555,-3077475.90162967
-3125153.65543941,-2828632.19996158,-3078108.18157024,-3077387.67139164
-3126031.39026981,-2828631.05122455,-3077361.08160658,-3078020.45916033
-3125794.07994792,-2828629.55566959,-3077750.45619855,-3077744.28532326
-3125799.19206703,-2828626.84068469,-3077648.40458392,-3077987.79929963
-3125258.30903026,-2828636.15055557,-3076918.5765928,-3077203.01647231
-3125344.10124526,-2828626.2561749,-3076963.12360618,-3077995.20496978
-3126043.97955925,-2828641.35230743,-3077672.60015498,-3077764.17574453
-3124580.46447013,-2828630.59527611,-3077859.06299733,-3078090.85294658
-3126024.53563503,-2828633.38663249,-3077393.60011247,-3077463.57327597
-3125058.79138479,-2828626.40653013,-3077950.61780691,-3078369.24523494
-3126095.93458346,-2828624.32360104,-3077926.9990651,-3077518.74199851
-3124584.18427395,-2828627.43491847,-3077545.93069287,-3077073.95464995
-3125688.45281187,-2828622.51811535,-3078282.06854034,-3077136.01365614
-3125103.51662566,-2828633.86044816,-3077424.82823561,-3078691.60962043
-3125509.28663302,-2828630.26118307,-3077901.90635069,-3077849.89595949
-3125785.95198392,-2828629.6809082,-3077400.54196134,-3077886.35850523
-3125068.65074277,-2828630.25697657,-3078066.6279145,-3078188.4547455
-3124932.89895483,-2828618.13394186,-3078086.18998597,-3077429.67723512
-3125016.50648982,-2828625.74974062,-3077821.03505633,-3078260.7130542
-3125570.42058136,-2828631.80834864,-3077523.35502788,-3077626.06093842
-3125555.1755837,-2828623.30705317,-3077830.36632239,-3077541.17626574
-3125012.53405185,-2828634.7798678,-3079030.85448374,-3078487.53384003
-3125366.26483979,-2828624.06169444,-3077779.53677227,-3077910.89056053
-3125433.01228956,-2828635.94981209,-3077373.17393831,-3078132.93681891
-3125166.30085557,-2828635.85149186,-3077982.33527424,-3077530.2711584
-3125890.57682325,-2828628.3790409,-3077336.83261017,-3078113.99234181
-3126089.89660555,-2828625.22294307,-3077788.53478625,-3077297.46647693
-3124843.65359762,-2828627.26639836,-3077478.34681069,-3078477.52032948
-3125519.67066387,-2828630.40758146,-3078633.49463325,-3076986.50426783
-3126017.86754762,-2828634.95170523,-3077327.43144937,-3077389.55141017
-3125746.01981211,-2828620.87490548,-3078084.70690941,-3077972.72499118
-3125718.87835981,-2828628.3173791,-3077761.38265176,-3077865.61824925
-3125216.72764382,-2828627.09572966,-3077315.12720032,-3078300.84546479
-3125547.8112756,-2828634.43094451,-3077684.19188234,-3077913.30517984
-3124981.80505966,-2828624.6995667,-3077964.43509932,-3077499.31297948
-3126028.17496881,-2828628.94114198,-3077365.02453501,-3078069.47022326
-3125268.32041937,-2828623.89483431,-3077593.10425027,-3077863.07461973
-3125579.70888583,-2828625.9276888,-3078055.91428667,-3078204.37850907
-3125633.1113753,-2828625.99897147,-3078582.60196118,-3077933.56124767
-3124147.56610119,-2828641.5218782,-3078022.2426075,-3078392.65347377
-3125836.31399079,-2828637.50456653,-3078028.96236356,-3078013.33818304
-3124984.68715967,-2828628.25252037,-3078505.84575862,-3077967.12792465
-3125148.76100065,-2828627.08282744,-3077033.73429346,-3078267.28922448
-3126354.93500583,-2828619.53804484,-3078168.80887834,-3076915.7030561
-3125772.5423979,-2828624.55984433,-3077540.75502944,-3078216.64746826
-3125730.26880035,-2828623.17736618,-3078684.85211196,-3077133.86771066
-3125271.04360966,-2828627.02478088,-3077886.64122299,-3077985.79811385
-3125616.09501192,-2828640.63771879,-3078134.23546601,-3077789.45924931
-3125354.75555236,-2828636.78854933,-3078131.17682173,-3077764.97694589
-3125831.69290095,-2828634.94246557,-3077588.59941492,-3078476.46037137
-3124623.98436052,-2828630.08650838,-3077655.97516833,-3077779.08455611
-3125340.41694956,-2828623.79236033,-3078269.1146906,-3077824.04860144
-3125269.15860179,-2828621.20851475,-3077234.43622972,-3077113.90578195
-3125977.84931939,-2828626.42551285,-3077314.67662023,-3077932.35776499
-3124483.6432986,-2828620.16137114,-3077240.64909007,-3076957.42022354
-3124694.38451766,-2828629.79766628,-3077001.11701618,-3077664.23334722
-3125654.4177451,-2828620.55052782,-3076825.91274443,-3077327.54851528
-3125530.20846025,-2828625.97318599,-3078005.278564,-3078382.58737168
-3124919.87758034,-2828630.37468315,-3077859.60817266,-3077960.31604893
-3125075.95405274,-2828624.04890128,-3078016.75755577,-3077788.94987929
-3124382.25241779,-2828621.80476656,-3077618.7368261,-3077282.77400503
-3125341.22548674,-2828627.2294392,-3077961.2885852,-3077952.42384488
-3124907.84684455,-2828627.4076174,-3078582.74056983,-3077801.13076973
-3125324.27784136,-2828626.79858466,-3077222.68545569,-3077896.89112284
-3124439.04539014,-2828624.86512046,-3077993.36801897,-3077334.43423818
-3124945.39383277,-2828633.95250521,-3077928.05996352,-3077903.28196853
-3125161.2742926,-2828630.26938462,-3078743.60140493,-3078036.82943186
-3125832.30267454,-2828635.53411853,-3077293.80766408,-3077947.30666487
-3125923.96206755,-2828626.0652894,-3077501.86807632,-3077881.78815771
-3124932.26669366,-2828611.38352898,-3078040.03533916,-3077485.70004812
-3125254.85912698,-2828635.79907151,-3077625.45676172,-3077542.97206439
-3124508.06483159,-2828628.76551597,-3077179.6649905,-3078274.86468414
-3125673.19057864,-2828623.00954356,-3077636.33527443,-3077692.36346028
-3124930.68258146,-2828626.53862246,-3078335.12380853,-3078064.79468051
-3125875.14863435,-2828630.43022181,-3076599.53607686,-3078286.19697808
-3125106.39613936,-2828625.83279974,-3078150.91327726,-3078022.12364015
-3124830.59269015,-2828623.79980242,-3077311.75649849,-3077776.58969231
-3125534.07307127,-2828630.34328663,-3077386.52042943,-3078311.00389578
-3125095.05443762,-2828626.71635528,-3077430.95282623,-3077361.90090574
-3125254.43369596,-2828628.94174887,-3078365.45074416,-3078342.15472043
-3125011.27941514,-2828625.13629731,-3078310.71190278,-3078086.26318899
-3124929.20198807,-2828623.18211331,-3077717.16056349,-3077220.73713973
-3124612.30004398,-2828632.4724958,-3077926.99742351,-3077603.84287084
-3124931.19890272,-2828630.19924524,-3077801.93433676,-3077743.53198802
-3125557.77835798,-2828628.29641264,-3077533.70920362,-3078296.89298907
-3125059.83946264,-2828630.60903038,-3077117.14020114,-3077140.13359024
-3125548.81418045,-2828627.40604726,-3077751.57935109,-3077604.33934827
-3125256.54833447,-2828630.32431454,-3077281.78974946,-3077952.93322005
-3125824.36563633,-2828624.5742615,-3077836.62417388,-3078183.87413138
-3125853.22465664,-2828632.44926988,-3078539.54723661,-3078319.93276962
-3124992.45872277,-2828642.76262126,-3077351.67062935,-3077730.42947493
-3125177.7571677,-2828619.59865698,-3078597.95484333,-3078866.2606558
-3125607.65622248,-2828623.48038745,-3078026.24101707,-3077703.20149351
-3125854.84247992,-2828626.08220432,-3077902.70538829,-3078618.26301648
-3125101.87385632,-2828627.31459491,-3078191.15183905,-3078505.76401976
-3125345.44575727,-2828623.52714445,-3078606.3507159,-3078731.38823833
-3125363.11527601,-2828629.15816577,-3077438.09432767,-3077888.73437824
-3125994.704358,-2828622.34518048,-3078038.6164793,-3077486.22480381
-3125265.06584066,-2828629.31696341,-3078191.84448272,-3077825.60842777
-3125279.27005999,-2828621.78663896,-3077196.91793632,-3077965.16282989
-3124968.66572103,-2828629.13847348,-3077739.06667917,-3077907.38251556
-3125299.71753748,-2828625.68228848,-3078151.81494126,-3077578.75276809
-3125470.48721836,-2828628.21673279,-3076751.9220995,-3077839.00577718
-3126004.73202259,-2828629.78761774,-3078524.12723589,-3077880.77928029
-3125878.580796,-2828626.4103789,-3077923.54592691,-3078196.14655873
-3125949.40729768,-2828621.86221281,-3078053.06171079,-3077491.05665471
-3125425.76386023,-2828622.41785963,-3077857.3338491,-3078344.49971989
-3124831.78261076,-2828618.4799928,-3078182.81156294,-3078567.0127097
-3125695.15314197,-2828622.93045389,-3077841.47547004,-3077418.47701743
-3125484.39334739,-2828623.25118065,-3078294.6108528,-3077145.12934061
-3124894.36691353,-2828637.17354419,-3077218.63763227,-3077311.1274731
-3125587.16928814,-2828628.43804283,-3077715.93951832,-3078056.02896467
-3125102.72208036,-2828625.96049445,-3077746.33070225,-3077301.22936153
-3125265.886392,-2828622.29604069,-3076614.29454507,-3078174.34102012
-3125064.24596045,-2828633.22139435,-3078512.98947742,-3077931.16459202
-3125399.96563005,-2828630.95908701,-3077405.99829025,-3078224.06684601
-3125474.26455781,-2828625.09768992,-3078654.51711718,-3077540.75411858
-3125607.96872706,-2828636.87535379,-3078296.88277846,-3077921.59885856
-3125953.14082544,-2828638.83953855,-3077613.04844438,-3077748.46869833
-3125936.70700879,-2828623.47591818,-3077491.35485524,-3078553.76911432
-3125141.93343251,-2828620.23254507,-3077323.85150093,-3077312.46776808
-3125707.41375259,-2828615.15164252,-3077085.80251644,-3077822.23990078
-3124183.08971112,-2828622.37225587,-3078170.16900281,-3078974.60525752
-3125035.00839694,-2828624.2142249,-3078104.29218104,-3078242.16936621
-3125042.54817249,-2828634.21757049,-3077913.70267098,-3077230.94003256
-3125065.21574924,-2828627.01693107,-3077358.36890912,-3078076.92389394
-3126088.59054953,-2828630.29872931,-3078136.45710756,-3078118.54366723
-3124791.6088128,-2828628.18435719,-3077784.68932428,-3077612.91172921
-3125162.35307244,-2828626.12485766,-3077906.45988199,-3077391.72072813
-3124910.83609348,-2828630.66392221,-3077793.11453124,-3077901.30454876
-3124465.18248225,-2828631.79486418,-3078787.50473608,-3077508.25545604
-3125615.57946445,-2828626.32273858,-3077944.45718104,-3078156.86232824
-3124866.91789958,-2828633.61548707,-3078010.60697185,-3077045.13720494
-3124908.48298043,-2828633.89920204,-3077154.70883917,-3078128.61488183
-3125175.91585285,-2828627.09040692,-3078397.74970269,-3077945.68599731
-3125003.12238687,-2828622.11192483,-3077556.73858178,-3077934.03580723
-3124750.80314021,-2828622.6139908,-3076786.96907082,-3077874.78442014
-3125346.55275712,-2828621.86235244,-3078141.97076498,-3078147.33802397
-3125669.49256118,-2828625.2331056,-3077752.12796731,-3078273.33231598
-3125750.35866632,-2828632.45854501,-3077778.93497074,-3077682.40528762
-3125877.56639945,-2828619.67423777,-3078307.90510365,-3078447.22678315
-3125577.54091718,-2828631.13883973,-3077715.68289595,-3077847.52533098
-3126219.52069043,-2828624.69019166,-3078248.32638295,-3077811.9491302
-3124864.09823485,-2828623.35003102,-3078151.37408995,-3077232.50593511
-3125501.20092482,-2828620.89782931,-3077338.24922981,-3078006.68505613
-3125144.06398506,-2828622.09558705,-3077934.65684276,-3077337.53370417
-3125771.44007997,-2828624.96886422,-3078401.63602834,-3077062.0221765
-3125834.37977423,-2828618.34789952,-3077268.27487733,-3078283.91461514
-3125199.83756563,-2828632.17904025,-3077752.77465959,-3078095.46530928
-3124947.82202777,-2828621.81163329,-3077543.42681474,-3078231.00501503
-3124926.60882831,-2828626.95409671,-3077415.70313917,-3078411.0095886
-3125429.81362067,-2828633.79082961,-3077814.28861181,-3077898.22266114
-3125285.35234899,-2828625.21436078,-3078260.70678309,-3077634.42588909
-3125681.96449666,-2828624.7894347,-3077521.39847091,-3078530.08504775
-3125644.94768778,-2828633.31962959,-3077546.63526318,-3077393.04157034
-3125552.92400036,-2828627.18851653,-3078388.96689855,-3077696.12904846
-3124513.08324726,-2828620.37542969,-3078221.22512998,-3077782.79487864
-3125736.08316541,-2828629.99899084,-3077037.57413922,-3078032.96625486
-3124994.69480818,-2828626.60697152,-3078654.4673841,-3077064.57879378
-3124478.26448258,-2828623.10357853,-3077518.6158327,-3077839.26410829
-3124424.6083825,-2828638.57725702,-3078289.50873,-3077049.77401636
-3124947.56280709,-2828633.87160147,-3077559.47714103,-3077869.03681987
-3125724.00939709,-2828626.91466544,-3076978.48461562,-3077277.64329176
-3126617.83383229,-2828623.70436771,-3076889.17575579,-3077321.49995738
-3124813.07184724,-2828618.35980461,-3077443.31795397,-3077501.49658816
-3125646.14255827,-2828626.64820642,-3077824.53635716,-3077848.41289411
-3125264.63259208,-2828636.38798731,-3077507.55532552,-3077899.93790467
-3125500.08279558,-2828635.65907899,-3076935.5349914,-3077482.20403865
-3125325.65702395,-2828627.32791293,-3077021.10308264,-3077995.31952444
-3125574.44041303,-2828631.37135314,-3077435.23512172,-3078177.6444037
-3125568.50629362,-2828625.94254068,-3077868.57474382,-3077232.91624371
-3125285.75829181,-2828626.6081745,-3077707.29088813,-3078070.04352383
-3125942.63471455,-2828624.5350788,-3077561.58371303,-3077846.25129735
-3124334.6636147,-2828635.58438371,-3077789.77589904,-3077936.58841679
-3125643.47102059,-2828633.93341143,-3078029.35895888,-3077596.61991097
-3125021.55105403,-2828630.24699804,-3077492.39312182,-3078274.76047413
-3125801.4682401,-2828627.22540647,-3078181.46556931,-3077615.39315028
-3124605.85697522,-2828635.36169913,-3077736.35943565,-3077916.35557994
-3125538.81206713,-2828629.43203645,-3077943.1685489,-3079122.45086617
-3126118.58652943,-2828622.7891054,-3078272.79404979,-3077948.62225556
